Datetime,division,val
2021-07-12 오후 4:57:45,U4_B,25.5
2021-07-12 오후 4:57:45,U5_A,28.1
2021-07-12 오후 4:57:45,U5_B,27.5
2021-07-12 오후 4:57:45,U6_A,31.2
2021-07-12 오후 4:57:45,U6_B,28.3
2021-07-12 오후 4:57:45,U7_A,27.7
2021-07-12 오후 4:57:45,U7_B,26.6
2021-07-12 오후 4:57:45,U8_A,30.1
2021-07-12 오후 4:57:45,U8_B,28.1
2021-07-12 오후 4:57:45,U9_A,30.3
2021-07-12 오후 4:57:45,U9_B,28.4
2021-07-12 오후 4:57:45,U10_A,30.1
2021-07-12 오후 4:57:45,U10_B,27.9
2021-07-12 오후 4:57:45,U11_A,29.0
2021-07-12 오후 4:57:45,U11_B,28.0
2021-07-12 오후 4:59:57,U0_A,29.6
2021-07-12 오후 4:59:57,U0_B,29.2
2021-07-12 오후 4:59:57,U1_A,22.8
2021-07-12 오후 4:59:57,U1_B,22.8
2021-07-12 오후 4:59:57,U2_A,22.8
2021-07-12 오후 4:59:57,U2_B,22.8
2021-07-12 오후 4:59:57,U3_A,26.6
2021-07-12 오후 4:59:57,U3_B,25.8
2021-07-12 오후 4:59:57,U4_A,26.0
2021-07-12 오후 4:59:57,U4_B,25.5
2021-07-12 오후 4:59:57,U5_A,28.0
2021-07-12 오후 4:59:57,U5_B,27.5
2021-07-12 오후 4:59:57,U6_A,31.2
2021-07-12 오후 4:59:57,U6_B,28.3
2021-07-12 오후 4:59:57,U7_A,27.7
2021-07-12 오후 4:59:57,U7_B,26.7
2021-07-12 오후 4:59:57,U8_A,30.0
2021-07-12 오후 4:59:57,U8_B,28.1
2021-07-12 오후 4:59:57,U9_A,30.3
2021-07-12 오후 4:59:57,U9_B,28.3
2021-07-12 오후 4:59:57,U10_A,30.1
2021-07-12 오후 4:59:57,U10_B,27.9
2021-07-12 오후 4:59:57,U11_A,29.0
2021-07-12 오후 4:59:57,U11_B,28.0
2021-07-12 오후 5:02:25,U0_A,29.5
2021-07-12 오후 5:02:25,U0_B,29.2
2021-07-12 오후 5:02:25,U1_A,22.8
2021-07-12 오후 5:02:25,U1_B,22.8
2021-07-12 오후 5:02:25,U2_A,22.8
2021-07-12 오후 5:02:25,U2_B,22.8
2021-07-12 오후 5:02:25,U3_A,26.6
2021-07-12 오후 5:02:25,U3_B,25.8
2021-07-12 오후 5:02:25,U4_A,26.0
2021-07-12 오후 5:02:25,U4_B,25.6
2021-07-12 오후 5:02:25,U5_A,28.1
2021-07-12 오후 5:02:25,U5_B,27.5
2021-07-12 오후 5:02:25,U6_A,31.2
2021-07-12 오후 5:02:25,U6_B,28.3
2021-07-12 오후 5:02:25,U7_A,27.7
2021-07-12 오후 5:02:25,U7_B,26.7
2021-07-12 오후 5:02:25,U8_A,30.0
2021-07-12 오후 5:02:25,U8_B,28.1
2021-07-12 오후 5:02:25,U9_A,30.3
2021-07-12 오후 5:02:25,U9_B,28.3
2021-07-12 오후 5:02:25,U10_A,30.1
2021-07-12 오후 5:02:25,U10_B,27.9
2021-07-12 오후 5:02:25,U11_A,29.0
2021-07-12 오후 5:02:25,U11_B,28.0
2021-07-12 오후 5:04:54,U0_A,29.5
2021-07-12 오후 5:04:54,U0_B,29.2
2021-07-12 오후 5:04:54,U1_A,22.8
2021-07-12 오후 5:04:54,U1_B,22.8
2021-07-12 오후 5:04:54,U2_A,22.8
2021-07-12 오후 5:04:54,U2_B,22.8
2021-07-12 오후 5:04:54,U3_A,26.6
2021-07-12 오후 5:04:54,U3_B,25.8
2021-07-12 오후 5:04:54,U4_A,26.0
2021-07-12 오후 5:04:54,U4_B,25.6
2021-07-12 오후 5:04:54,U5_A,28.1
2021-07-12 오후 5:04:54,U5_B,27.4
2021-07-12 오후 5:04:54,U6_A,31.2
2021-07-12 오후 5:04:54,U6_B,28.3
2021-07-12 오후 5:04:54,U7_A,27.7
2021-07-12 오후 5:04:54,U7_B,26.6
2021-07-12 오후 5:04:54,U8_A,30.0
2021-07-12 오후 5:04:54,U8_B,28.1
2021-07-12 오후 5:04:54,U9_A,30.3
2021-07-12 오후 5:04:54,U9_B,28.3
2021-07-12 오후 5:04:54,U10_A,30.1
2021-07-12 오후 5:04:54,U10_B,27.9
2021-07-12 오후 5:04:54,U11_A,29.0
2021-07-12 오후 5:04:54,U11_B,28.0
2021-07-12 오후 5:06:57,U0_A,29.5
2021-07-12 오후 5:06:57,U0_B,29.2
2021-07-12 오후 5:06:57,U1_A,22.8
2021-07-12 오후 5:06:57,U1_B,22.8
2021-07-12 오후 5:06:57,U2_A,22.8
2021-07-12 오후 5:06:57,U2_B,22.8
2021-07-12 오후 5:06:57,U3_A,26.6
2021-07-12 오후 5:06:57,U3_B,25.8
2021-07-12 오후 5:06:57,U4_A,26.0
2021-07-12 오후 5:06:57,U4_B,25.6
2021-07-12 오후 5:06:57,U5_A,28.0
2021-07-12 오후 5:06:57,U5_B,27.4
2021-07-12 오후 5:06:57,U6_A,31.2
2021-07-12 오후 5:06:57,U6_B,28.3
2021-07-12 오후 5:06:57,U7_A,27.7
2021-07-12 오후 5:06:57,U7_B,26.6
2021-07-12 오후 5:06:57,U8_A,30.0
2021-07-12 오후 5:06:57,U8_B,28.1
2021-07-12 오후 5:06:57,U9_A,30.3
2021-07-12 오후 5:06:57,U9_B,28.3
2021-07-12 오후 5:06:57,U10_A,30.1
2021-07-12 오후 5:06:57,U10_B,27.9
2021-07-12 오후 5:06:57,U11_A,29.0
2021-07-12 오후 5:06:57,U11_B,27.9
2021-07-12 오후 5:08:55,U0_A,29.5
2021-07-12 오후 5:08:55,U0_B,29.1
2021-07-12 오후 5:08:55,U1_A,22.8
2021-07-12 오후 5:08:55,U1_B,22.8
2021-07-12 오후 5:08:55,U2_A,22.8
2021-07-12 오후 5:08:55,U2_B,22.8
2021-07-12 오후 5:08:55,U3_A,26.6
2021-07-12 오후 5:08:55,U3_B,25.8
2021-07-12 오후 5:08:55,U4_A,26.0
2021-07-12 오후 5:08:55,U4_B,25.6
2021-07-12 오후 5:08:55,U5_A,28.0
2021-07-12 오후 5:08:55,U5_B,27.4
2021-07-12 오후 5:08:55,U6_A,31.2
2021-07-12 오후 5:08:55,U6_B,28.3
2021-07-12 오후 5:08:55,U7_A,27.7
2021-07-12 오후 5:08:55,U7_B,26.6
2021-07-12 오후 5:08:55,U8_A,30.0
2021-07-12 오후 5:08:55,U8_B,28.1
2021-07-12 오후 5:08:55,U9_A,30.2
2021-07-12 오후 5:08:55,U9_B,28.3
2021-07-12 오후 5:08:55,U10_A,30.1
2021-07-12 오후 5:08:55,U10_B,27.9
2021-07-12 오후 5:08:55,U11_A,28.9
2021-07-12 오후 5:08:55,U11_B,28.0
2021-07-12 오후 5:11:37,U0_A,29.5
2021-07-12 오후 5:11:37,U0_B,29.1
2021-07-12 오후 5:11:37,U1_A,22.8
2021-07-12 오후 5:11:37,U1_B,22.8
2021-07-12 오후 5:11:37,U2_A,22.8
2021-07-12 오후 5:11:37,U2_B,22.8
2021-07-12 오후 5:11:37,U3_A,26.6
2021-07-12 오후 5:11:37,U3_B,25.8
2021-07-12 오후 5:11:37,U4_A,26.0
2021-07-12 오후 5:11:37,U4_B,25.5
2021-07-12 오후 5:11:37,U5_A,28.0
2021-07-12 오후 5:11:37,U5_B,27.4
2021-07-12 오후 5:11:37,U6_A,31.2
2021-07-12 오후 5:11:37,U6_B,28.3
2021-07-12 오후 5:11:37,U7_A,27.7
2021-07-12 오후 5:11:37,U7_B,26.6
2021-07-12 오후 5:11:37,U8_A,30.0
2021-07-12 오후 5:11:37,U8_B,28.1
2021-07-12 오후 5:11:37,U9_A,30.3
2021-07-12 오후 5:11:37,U9_B,28.3
2021-07-12 오후 5:11:37,U10_A,30.1
2021-07-12 오후 5:11:37,U10_B,27.9
2021-07-12 오후 5:11:37,U11_A,29.0
2021-07-12 오후 5:11:37,U11_B,28.0
2021-07-12 오후 5:13:35,U0_A,29.5
2021-07-12 오후 5:13:35,U0_B,29.2
2021-07-12 오후 5:13:35,U1_A,22.8
2021-07-12 오후 5:13:35,U1_B,22.8
2021-07-12 오후 5:13:35,U2_A,22.8
2021-07-12 오후 5:13:35,U2_B,22.8
2021-07-12 오후 5:13:35,U3_A,26.6
2021-07-12 오후 5:13:35,U3_B,25.8
2021-07-12 오후 5:13:35,U4_A,26.0
2021-07-12 오후 5:13:35,U4_B,25.5
2021-07-12 오후 5:13:35,U5_A,28.1
2021-07-12 오후 5:13:35,U5_B,27.5
2021-07-12 오후 5:13:35,U6_A,31.2
2021-07-12 오후 5:13:35,U6_B,28.2
2021-07-12 오후 5:13:35,U7_A,27.7
2021-07-12 오후 5:13:35,U7_B,26.6
2021-07-12 오후 5:13:35,U8_A,30.0
2021-07-12 오후 5:13:35,U8_B,28.1
2021-07-12 오후 5:13:35,U9_A,30.2
2021-07-12 오후 5:13:35,U9_B,28.3
2021-07-12 오후 5:13:35,U10_A,30.1
2021-07-12 오후 5:13:35,U10_B,27.9
2021-07-12 오후 5:13:35,U11_A,29.0
2021-07-12 오후 5:13:35,U11_B,28.0
2021-07-12 오후 5:15:27,U0_A,29.5
2021-07-12 오후 5:15:27,U0_B,29.1
2021-07-12 오후 5:15:27,U1_A,22.7
2021-07-12 오후 5:15:27,U1_B,22.7
2021-07-12 오후 5:15:27,U2_A,22.7
2021-07-12 오후 5:15:27,U2_B,22.7
2021-07-12 오후 5:15:27,U3_A,26.6
2021-07-12 오후 5:15:27,U3_B,25.8
2021-07-12 오후 5:15:27,U4_A,26.0
2021-07-12 오후 5:15:27,U4_B,25.5
2021-07-12 오후 5:15:27,U5_A,28.0
2021-07-12 오후 5:15:27,U5_B,27.4
2021-07-12 오후 5:15:27,U6_A,31.2
2021-07-12 오후 5:15:27,U6_B,28.3
2021-07-12 오후 5:15:27,U7_A,27.7
2021-07-12 오후 5:15:27,U7_B,26.6
2021-07-12 오후 5:15:27,U8_A,30.0
2021-07-12 오후 5:15:27,U8_B,28.1
2021-07-12 오후 5:15:27,U9_A,30.2
2021-07-12 오후 5:15:27,U9_B,28.2
2021-07-12 오후 5:15:27,U10_A,30.1
2021-07-12 오후 5:15:27,U10_B,27.9
2021-07-12 오후 5:15:27,U11_A,28.9
2021-07-12 오후 5:15:27,U11_B,28.0
2021-07-12 오후 5:17:42,U0_A,29.5
2021-07-12 오후 5:17:42,U0_B,29.1
2021-07-12 오후 5:17:42,U1_A,22.8
2021-07-12 오후 5:17:42,U1_B,22.8
2021-07-12 오후 5:17:42,U2_A,22.8
2021-07-12 오후 5:17:42,U2_B,22.8
2021-07-12 오후 5:17:42,U3_A,26.6
2021-07-12 오후 5:17:42,U3_B,25.8
2021-07-12 오후 5:17:42,U4_A,26.0
2021-07-12 오후 5:17:42,U4_B,25.6
2021-07-12 오후 5:17:42,U5_A,28.0
2021-07-12 오후 5:17:42,U5_B,27.4
2021-07-12 오후 5:17:42,U6_A,31.2
2021-07-12 오후 5:17:42,U6_B,28.3
2021-07-12 오후 5:17:42,U7_A,27.7
2021-07-12 오후 5:17:42,U7_B,26.7
2021-07-12 오후 5:17:42,U8_A,30.0
2021-07-12 오후 5:17:42,U8_B,28.1
2021-07-12 오후 5:17:42,U9_A,30.2
2021-07-12 오후 5:17:42,U9_B,28.3
2021-07-12 오후 5:17:42,U10_A,30.1
2021-07-12 오후 5:17:42,U10_B,27.9
2021-07-12 오후 5:17:42,U11_A,29.0
2021-07-12 오후 5:17:42,U11_B,27.9
2021-07-12 오후 5:19:53,U0_A,29.5
2021-07-12 오후 5:19:53,U0_B,29.1
2021-07-12 오후 5:19:53,U1_A,22.8
2021-07-12 오후 5:19:53,U1_B,22.8
2021-07-12 오후 5:19:53,U2_A,22.8
2021-07-12 오후 5:19:53,U2_B,22.8
2021-07-12 오후 5:19:53,U3_A,26.6
2021-07-12 오후 5:19:53,U3_B,25.8
2021-07-12 오후 5:19:53,U4_A,26.0
2021-07-12 오후 5:19:53,U4_B,25.5
2021-07-12 오후 5:19:53,U5_A,28.0
2021-07-12 오후 5:19:53,U5_B,27.4
2021-07-12 오후 5:19:53,U6_A,31.1
2021-07-12 오후 5:19:53,U6_B,28.2
2021-07-12 오후 5:19:53,U7_A,27.7
2021-07-12 오후 5:19:53,U7_B,26.6
2021-07-12 오후 5:19:53,U8_A,30.0
2021-07-12 오후 5:19:53,U8_B,28.1
2021-07-12 오후 5:19:53,U9_A,30.2
2021-07-12 오후 5:19:53,U9_B,28.3
2021-07-12 오후 5:19:53,U10_A,30.1
2021-07-12 오후 5:19:53,U10_B,27.9
2021-07-12 오후 5:19:53,U11_A,29.0
2021-07-12 오후 5:19:53,U11_B,27.9
2021-07-12 오후 5:22:42,U0_A,29.5
2021-07-12 오후 5:22:42,U0_B,29.1
2021-07-12 오후 5:22:42,U1_A,22.8
2021-07-12 오후 5:22:42,U1_B,22.8
2021-07-12 오후 5:22:42,U2_A,22.8
2021-07-12 오후 5:22:42,U2_B,22.8
2021-07-12 오후 5:22:42,U3_A,26.5
2021-07-12 오후 5:22:42,U3_B,25.8
2021-07-12 오후 5:22:42,U4_A,26.0
2021-07-12 오후 5:22:42,U4_B,25.5
2021-07-12 오후 5:22:42,U5_A,28.0
2021-07-12 오후 5:22:42,U5_B,27.4
2021-07-12 오후 5:22:42,U6_A,31.2
2021-07-12 오후 5:22:42,U6_B,28.2
2021-07-12 오후 5:22:42,U7_A,27.7
2021-07-12 오후 5:22:42,U7_B,26.6
2021-07-12 오후 5:22:42,U8_A,30.0
2021-07-12 오후 5:22:42,U8_B,28.1
2021-07-12 오후 5:22:42,U9_A,30.2
2021-07-12 오후 5:22:42,U9_B,28.3
2021-07-12 오후 5:22:42,U10_A,30.0
2021-07-12 오후 5:22:42,U10_B,27.9
2021-07-12 오후 5:22:42,U11_A,28.9
2021-07-12 오후 5:22:42,U11_B,27.9
2021-07-12 오후 5:24:56,U0_A,29.5
2021-07-12 오후 5:24:56,U0_B,29.1
2021-07-12 오후 5:24:56,U1_A,22.8
2021-07-12 오후 5:24:56,U1_B,22.8
2021-07-12 오후 5:24:56,U2_A,22.8
2021-07-12 오후 5:24:56,U2_B,22.8
2021-07-12 오후 5:24:56,U3_A,26.5
2021-07-12 오후 5:24:56,U3_B,25.8
2021-07-12 오후 5:24:56,U4_A,26.0
2021-07-12 오후 5:24:56,U4_B,25.5
2021-07-12 오후 5:24:56,U5_A,28.0
2021-07-12 오후 5:24:56,U5_B,27.4
2021-07-12 오후 5:24:56,U6_A,31.2
2021-07-12 오후 5:24:56,U6_B,28.3
2021-07-12 오후 5:24:56,U7_A,27.7
2021-07-12 오후 5:24:56,U7_B,26.6
2021-07-12 오후 5:24:56,U8_A,30.0
2021-07-12 오후 5:24:56,U8_B,28.1
2021-07-12 오후 5:24:56,U9_A,30.2
2021-07-12 오후 5:24:56,U9_B,28.3
2021-07-12 오후 5:24:56,U10_A,30.0
2021-07-12 오후 5:24:56,U10_B,27.8
2021-07-12 오후 5:24:56,U11_A,29.0
2021-07-12 오후 5:24:56,U11_B,27.9
2021-07-12 오후 5:27:23,U0_A,29.5
2021-07-12 오후 5:27:23,U0_B,29.1
2021-07-12 오후 5:27:23,U1_A,22.8
2021-07-12 오후 5:27:23,U1_B,22.8
2021-07-12 오후 5:27:23,U2_A,22.8
2021-07-12 오후 5:27:23,U2_B,22.8
2021-07-12 오후 5:27:23,U3_A,26.5
2021-07-12 오후 5:27:23,U3_B,25.8
2021-07-12 오후 5:27:23,U4_A,26.0
2021-07-12 오후 5:27:23,U4_B,25.5
2021-07-12 오후 5:27:23,U5_A,28.0
2021-07-12 오후 5:27:23,U5_B,27.4
2021-07-12 오후 5:27:23,U6_A,31.2
2021-07-12 오후 5:27:23,U6_B,28.2
2021-07-12 오후 5:27:23,U7_A,27.7
2021-07-12 오후 5:27:23,U7_B,26.6
2021-07-12 오후 5:27:23,U8_A,30.0
2021-07-12 오후 5:27:23,U8_B,28.1
2021-07-12 오후 5:27:23,U9_A,30.2
2021-07-12 오후 5:27:23,U9_B,28.3
2021-07-12 오후 5:27:23,U10_A,30.0
2021-07-12 오후 5:27:23,U10_B,27.8
2021-07-12 오후 5:27:23,U11_A,29.0
2021-07-12 오후 5:27:23,U11_B,27.9
2021-07-12 오후 5:29:59,U0_A,29.5
2021-07-12 오후 5:29:59,U0_B,29.1
2021-07-12 오후 5:29:59,U1_A,22.8
2021-07-12 오후 5:29:59,U1_B,22.8
2021-07-12 오후 5:29:59,U2_A,22.8
2021-07-12 오후 5:29:59,U2_B,22.8
2021-07-12 오후 5:29:59,U3_A,26.6
2021-07-12 오후 5:29:59,U3_B,25.8
2021-07-12 오후 5:29:59,U4_A,26.0
2021-07-12 오후 5:29:59,U4_B,25.5
2021-07-12 오후 5:29:59,U5_A,28.0
2021-07-12 오후 5:29:59,U5_B,27.4
2021-07-12 오후 5:29:59,U6_A,31.2
2021-07-12 오후 5:29:59,U6_B,28.3
2021-07-12 오후 5:29:59,U7_A,27.7
2021-07-12 오후 5:29:59,U7_B,26.6
2021-07-12 오후 5:29:59,U8_A,30.0
2021-07-12 오후 5:29:59,U8_B,28.1
2021-07-12 오후 5:29:59,U9_A,30.2
2021-07-12 오후 5:29:59,U9_B,28.3
2021-07-12 오후 5:29:59,U10_A,30.1
2021-07-12 오후 5:29:59,U10_B,27.8
2021-07-12 오후 5:29:59,U11_A,29.0
2021-07-12 오후 5:29:59,U11_B,27.9
2021-07-12 오후 5:31:49,U0_A,29.5
2021-07-12 오후 5:31:49,U0_B,29.2
2021-07-12 오후 5:31:49,U1_A,22.8
2021-07-12 오후 5:31:49,U1_B,22.8
2021-07-12 오후 5:31:49,U2_A,22.8
2021-07-12 오후 5:31:49,U2_B,22.8
2021-07-12 오후 5:31:49,U3_A,26.6
2021-07-12 오후 5:31:49,U3_B,25.8
2021-07-12 오후 5:31:49,U4_A,26.0
2021-07-12 오후 5:31:49,U4_B,25.5
2021-07-12 오후 5:31:49,U5_A,28.0
2021-07-12 오후 5:31:49,U5_B,27.4
2021-07-12 오후 5:31:49,U6_A,31.2
2021-07-12 오후 5:31:49,U6_B,28.3
2021-07-12 오후 5:31:49,U7_A,27.7
2021-07-12 오후 5:31:49,U7_B,26.6
2021-07-12 오후 5:31:49,U8_A,30.0
2021-07-12 오후 5:31:49,U8_B,28.1
2021-07-12 오후 5:31:49,U9_A,30.2
2021-07-12 오후 5:31:49,U9_B,28.3
2021-07-12 오후 5:31:49,U10_A,30.1
2021-07-12 오후 5:31:49,U10_B,27.9
2021-07-12 오후 5:31:49,U11_A,29.0
2021-07-12 오후 5:31:49,U11_B,27.9
2021-07-12 오후 5:33:53,U0_A,29.5
2021-07-12 오후 5:33:53,U0_B,29.2
2021-07-12 오후 5:33:53,U1_A,22.8
2021-07-12 오후 5:33:53,U1_B,22.8
2021-07-12 오후 5:33:53,U2_A,22.8
2021-07-12 오후 5:33:53,U2_B,22.8
2021-07-12 오후 5:33:53,U3_A,26.5
2021-07-12 오후 5:33:53,U3_B,25.8
2021-07-12 오후 5:33:53,U4_A,26.0
2021-07-12 오후 5:33:53,U4_B,25.5
2021-07-12 오후 5:33:53,U5_A,28.0
2021-07-12 오후 5:33:53,U5_B,27.4
2021-07-12 오후 5:33:53,U6_A,31.2
2021-07-12 오후 5:33:53,U6_B,28.3
2021-07-12 오후 5:33:53,U7_A,27.7
2021-07-12 오후 5:33:53,U7_B,26.6
2021-07-12 오후 5:33:53,U8_A,30.0
2021-07-12 오후 5:33:53,U8_B,28.1
2021-07-12 오후 5:33:53,U9_A,30.2
2021-07-12 오후 5:33:53,U9_B,28.3
2021-07-12 오후 5:33:53,U10_A,30.0
2021-07-12 오후 5:33:53,U10_B,27.9
2021-07-12 오후 5:33:53,U11_A,29.0
2021-07-12 오후 5:33:53,U11_B,28.0
2021-07-12 오후 5:36:13,U0_A,29.5
2021-07-12 오후 5:36:13,U0_B,29.2
2021-07-12 오후 5:36:13,U1_A,22.8
2021-07-12 오후 5:36:13,U1_B,22.8
2021-07-12 오후 5:36:13,U2_A,22.8
2021-07-12 오후 5:36:13,U2_B,22.8
2021-07-12 오후 5:36:13,U3_A,26.5
2021-07-12 오후 5:36:13,U3_B,25.8
2021-07-12 오후 5:36:13,U4_A,26.0
2021-07-12 오후 5:36:13,U4_B,25.5
2021-07-12 오후 5:36:13,U5_A,28.0
2021-07-12 오후 5:36:13,U5_B,27.4
2021-07-12 오후 5:36:13,U6_A,31.2
2021-07-12 오후 5:36:13,U6_B,28.3
2021-07-12 오후 5:36:13,U7_A,27.7
2021-07-12 오후 5:36:13,U7_B,26.6
2021-07-12 오후 5:36:13,U8_A,30.0
2021-07-12 오후 5:36:13,U8_B,28.1
2021-07-12 오후 5:36:13,U9_A,30.2
2021-07-12 오후 5:36:13,U9_B,28.3
2021-07-12 오후 5:36:13,U10_A,30.0
2021-07-12 오후 5:36:13,U10_B,27.9
2021-07-12 오후 5:36:13,U11_A,28.9
2021-07-12 오후 5:36:13,U11_B,28.0
2021-07-12 오후 5:38:22,U0_A,29.5
2021-07-12 오후 5:38:22,U0_B,29.2
2021-07-12 오후 5:38:22,U1_A,22.8
2021-07-12 오후 5:38:22,U1_B,22.8
2021-07-12 오후 5:38:22,U2_A,22.8
2021-07-12 오후 5:38:22,U2_B,22.8
2021-07-12 오후 5:38:22,U3_A,26.5
2021-07-12 오후 5:38:22,U3_B,25.8
2021-07-12 오후 5:38:22,U4_A,26.0
2021-07-12 오후 5:38:22,U4_B,25.5
2021-07-12 오후 5:38:22,U5_A,28.0
2021-07-12 오후 5:38:22,U5_B,27.4
2021-07-12 오후 5:38:22,U6_A,31.2
2021-07-12 오후 5:38:22,U6_B,28.3
2021-07-12 오후 5:38:22,U7_A,27.7
2021-07-12 오후 5:38:22,U7_B,26.6
2021-07-12 오후 5:38:22,U8_A,30.0
2021-07-12 오후 5:38:22,U8_B,28.1
2021-07-12 오후 5:38:22,U9_A,30.2
2021-07-12 오후 5:38:22,U9_B,28.3
2021-07-12 오후 5:38:22,U10_A,30.0
2021-07-12 오후 5:38:22,U10_B,27.8
2021-07-12 오후 5:38:22,U11_A,29.0
2021-07-12 오후 5:38:22,U11_B,28.0
2021-07-12 오후 5:41:00,U0_A,29.5
2021-07-12 오후 5:41:00,U0_B,29.2
2021-07-12 오후 5:41:00,U1_A,22.8
2021-07-12 오후 5:41:00,U1_B,22.8
2021-07-12 오후 5:41:00,U2_A,22.8
2021-07-12 오후 5:41:00,U2_B,22.8
2021-07-12 오후 5:41:00,U3_A,26.6
2021-07-12 오후 5:41:00,U3_B,25.8
2021-07-12 오후 5:41:00,U4_A,26.0
2021-07-12 오후 5:41:00,U4_B,25.5
2021-07-12 오후 5:41:00,U5_A,28.0
2021-07-12 오후 5:41:00,U5_B,27.4
2021-07-12 오후 5:41:00,U6_A,31.1
2021-07-12 오후 5:41:00,U6_B,28.3
2021-07-12 오후 5:41:00,U7_A,27.7
2021-07-12 오후 5:41:00,U7_B,26.6
2021-07-12 오후 5:41:00,U8_A,30.0
2021-07-12 오후 5:41:00,U8_B,28.1
2021-07-12 오후 5:41:00,U9_A,30.2
2021-07-12 오후 5:41:00,U9_B,28.3
2021-07-12 오후 5:41:00,U10_A,30.1
2021-07-12 오후 5:41:00,U10_B,27.8
2021-07-12 오후 5:41:00,U11_A,29.0
2021-07-12 오후 5:41:00,U11_B,27.9
2021-07-12 오후 5:42:49,U0_A,29.5
2021-07-12 오후 5:42:49,U0_B,29.2
2021-07-12 오후 5:42:49,U1_A,22.8
2021-07-12 오후 5:42:49,U1_B,22.8
2021-07-12 오후 5:42:49,U2_A,22.8
2021-07-12 오후 5:42:49,U2_B,22.8
2021-07-12 오후 5:42:49,U3_A,26.6
2021-07-12 오후 5:42:49,U3_B,25.8
2021-07-12 오후 5:42:49,U4_A,26.0
2021-07-12 오후 5:42:49,U4_B,25.5
2021-07-12 오후 5:42:49,U5_A,28.0
2021-07-12 오후 5:42:49,U5_B,27.4
2021-07-12 오후 5:42:49,U6_A,31.2
2021-07-12 오후 5:42:49,U6_B,28.3
2021-07-12 오후 5:42:49,U7_A,27.7
2021-07-12 오후 5:42:49,U7_B,26.6
2021-07-12 오후 5:42:49,U8_A,30.0
2021-07-12 오후 5:42:49,U8_B,28.1
2021-07-12 오후 5:42:49,U9_A,30.2
2021-07-12 오후 5:42:49,U9_B,28.3
2021-07-12 오후 5:42:49,U10_A,30.0
2021-07-12 오후 5:42:49,U10_B,27.8
2021-07-12 오후 5:42:49,U11_A,29.0
2021-07-12 오후 5:42:49,U11_B,27.9
2021-07-12 오후 5:44:28,U0_A,29.5
2021-07-12 오후 5:44:28,U0_B,29.2
2021-07-12 오후 5:44:28,U1_A,22.8
2021-07-12 오후 5:44:28,U1_B,22.8
2021-07-12 오후 5:44:28,U2_A,22.8
2021-07-12 오후 5:44:28,U2_B,22.8
2021-07-12 오후 5:44:28,U3_A,26.6
2021-07-12 오후 5:44:28,U3_B,25.8
2021-07-12 오후 5:44:28,U4_A,26.0
2021-07-12 오후 5:44:28,U4_B,25.5
2021-07-12 오후 5:44:28,U5_A,28.0
2021-07-12 오후 5:44:28,U5_B,27.4
2021-07-12 오후 5:44:28,U6_A,31.2
2021-07-12 오후 5:44:28,U6_B,28.3
2021-07-12 오후 5:44:28,U7_A,27.6
2021-07-12 오후 5:44:28,U7_B,26.6
2021-07-12 오후 5:44:28,U8_A,30.0
2021-07-12 오후 5:44:28,U8_B,28.1
2021-07-12 오후 5:44:28,U9_A,30.2
2021-07-12 오후 5:44:28,U9_B,28.3
2021-07-12 오후 5:44:28,U10_A,30.1
2021-07-12 오후 5:44:28,U10_B,27.8
2021-07-12 오후 5:44:28,U11_A,29.0
2021-07-12 오후 5:44:28,U11_B,27.9
2021-07-12 오후 5:46:46,U0_A,29.5
2021-07-12 오후 5:46:46,U0_B,29.2
2021-07-12 오후 5:46:46,U1_A,22.8
2021-07-12 오후 5:46:46,U1_B,22.8
2021-07-12 오후 5:46:46,U2_A,22.8
2021-07-12 오후 5:46:46,U2_B,22.8
2021-07-12 오후 5:46:46,U3_A,26.6
2021-07-12 오후 5:46:46,U3_B,25.8
2021-07-12 오후 5:46:46,U4_A,26.0
2021-07-12 오후 5:46:46,U4_B,25.5
2021-07-12 오후 5:46:46,U5_A,28.0
2021-07-12 오후 5:46:46,U5_B,27.4
2021-07-12 오후 5:46:46,U6_A,31.2
2021-07-12 오후 5:46:46,U6_B,28.3
2021-07-12 오후 5:46:46,U7_A,27.7
2021-07-12 오후 5:46:46,U7_B,26.7
2021-07-12 오후 5:46:46,U8_A,30.0
2021-07-12 오후 5:46:46,U8_B,28.1
2021-07-12 오후 5:46:46,U9_A,30.2
2021-07-12 오후 5:46:46,U9_B,28.3
2021-07-12 오후 5:46:46,U10_A,30.0
2021-07-12 오후 5:46:46,U10_B,27.9
2021-07-12 오후 5:46:46,U11_A,29.0
2021-07-12 오후 5:46:46,U11_B,27.9
2021-07-12 오후 5:49:12,U0_A,29.5
2021-07-12 오후 5:49:12,U0_B,29.1
2021-07-12 오후 5:49:12,U1_A,22.7
2021-07-12 오후 5:49:12,U1_B,22.7
2021-07-12 오후 5:49:12,U2_A,22.7
2021-07-12 오후 5:49:12,U2_B,22.7
2021-07-12 오후 5:49:12,U3_A,26.6
2021-07-12 오후 5:49:12,U3_B,25.8
2021-07-12 오후 5:49:12,U4_A,26.0
2021-07-12 오후 5:49:12,U4_B,25.5
2021-07-12 오후 5:49:12,U5_A,28.0
2021-07-12 오후 5:49:12,U5_B,27.4
2021-07-12 오후 5:49:12,U6_A,31.2
2021-07-12 오후 5:49:12,U6_B,28.3
2021-07-12 오후 5:49:12,U7_A,27.6
2021-07-12 오후 5:49:12,U7_B,26.6
